,filename,filename_id,actual_class,predicted_class,reason
779,2024-12-17_10_30_12_(17901)_sardine_input.jpeg,2024-12-17_10_30_12_(17901)_sardine_input_(1).jpeg,Good,Bad,Softness
780,2024-12-17_10_30_12_(17901)_sardine_input.jpeg,2024-12-17_10_30_12_(17901)_sardine_input_(2).jpeg,Good,Good,
781,2024-12-17_10_23_21_(17884)_sardine_input.jpeg,2024-12-17_10_23_21_(17884)_sardine_input_(1).jpeg,Good,Bad,Softness
782,2024-12-17_10_23_21_(17884)_sardine_input.jpeg,2024-12-17_10_23_21_(17884)_sardine_input_(2).jpeg,Good,Bad,Softness
783,2024-12-17_10_29_53_(17900)_sardine_input.jpeg,2024-12-17_10_29_53_(17900)_sardine_input_(1).jpeg,Good,Good,
784,2024-12-17_10_29_53_(17900)_sardine_input.jpeg,2024-12-17_10_29_53_(17900)_sardine_input_(2).jpeg,Good,Good,
785,2024-12-17_10_27_42_(17894)_sardine_input.jpeg,2024-12-17_10_27_42_(17894)_sardine_input_(1).jpeg,Good,Good,
786,2024-12-17_10_27_42_(17894)_sardine_input.jpeg,2024-12-17_10_27_42_(17894)_sardine_input_(2).jpeg,Good,Bad,Softness
787,2024-12-17_10_36_12_(17919)_sardine_input.jpeg,2024-12-17_10_36_12_(17919)_sardine_input_(1).jpeg,Good,Good,
788,2024-12-17_10_36_12_(17919)_sardine_input.jpeg,2024-12-17_10_36_12_(17919)_sardine_input_(2).jpeg,Good,Good,
789,2024-12-17_10_21_53_(17879)_sardine_input.jpeg,2024-12-17_10_21_53_(17879)_sardine_input_(1).jpeg,Good,Good,
790,2024-12-17_10_21_53_(17879)_sardine_input.jpeg,2024-12-17_10_21_53_(17879)_sardine_input_(2).jpeg,Good,Good,
791,2024-12-17_10_24_19_(17887)_sardine_input.jpeg,2024-12-17_10_24_19_(17887)_sardine_input_(1).jpeg,Good,Good,
792,2024-12-17_10_24_19_(17887)_sardine_input.jpeg,2024-12-17_10_24_19_(17887)_sardine_input_(2).jpeg,Good,Good,
793,2024-12-17_10_34_01_(17913)_sardine_input.jpeg,2024-12-17_10_34_01_(17913)_sardine_input_(1).jpeg,Good,Good,
794,2024-12-17_10_34_01_(17913)_sardine_input.jpeg,2024-12-17_10_34_01_(17913)_sardine_input_(2).jpeg,Good,Good,
795,2024-12-24_10_04_34_(18094)_sardine_input.jpeg,2024-12-24_10_04_34_(18094)_sardine_input_(1).jpeg,Good,Bad,Softness
796,2024-12-24_10_04_34_(18094)_sardine_input.jpeg,2024-12-24_10_04_34_(18094)_sardine_input_(2).jpeg,Good,Good,
797,2024-12-24_10_04_04_(18090)_sardine_input.jpeg,2024-12-24_10_04_04_(18090)_sardine_input_(1).jpeg,Good,Good,
798,2024-12-24_10_04_04_(18090)_sardine_input.jpeg,2024-12-24_10_04_04_(18090)_sardine_input_(2).jpeg,Good,Good,
799,2024-12-24_10_03_55_(18089)_sardine_input.jpeg,2024-12-24_10_03_55_(18089)_sardine_input_(1).jpeg,Good,Good,
800,2024-12-24_10_03_55_(18089)_sardine_input.jpeg,2024-12-24_10_03_55_(18089)_sardine_input_(2).jpeg,Good,Good,
801,2024-12-24_10_06_51_(18106)_sardine_input.jpeg,2024-12-24_10_06_51_(18106)_sardine_input_(1).jpeg,Good,Good,
802,2024-12-24_10_06_51_(18106)_sardine_input.jpeg,2024-12-24_10_06_51_(18106)_sardine_input_(2).jpeg,Good,Good,
803,2024-12-24_10_04_19_(18092)_sardine_input.jpeg,2024-12-24_10_04_19_(18092)_sardine_input_(1).jpeg,Good,Good,
804,2024-12-24_10_04_19_(18092)_sardine_input.jpeg,2024-12-24_10_04_19_(18092)_sardine_input_(2).jpeg,Good,Good,
805,2024-12-24_10_07_07_(18108)_sardine_input.jpeg,2024-12-24_10_07_07_(18108)_sardine_input_(1).jpeg,Good,Good,
806,2024-12-24_10_07_07_(18108)_sardine_input.jpeg,2024-12-24_10_07_07_(18108)_sardine_input_(2).jpeg,Good,Good,
807,2024-12-24_10_08_24_(18117)_sardine_input.jpeg,2024-12-24_10_08_24_(18117)_sardine_input_(1).jpeg,Good,Good,
808,2024-12-24_10_08_24_(18117)_sardine_input.jpeg,2024-12-24_10_08_24_(18117)_sardine_input_(2).jpeg,Good,Good,
809,2024-12-24_10_04_47_(18095)_sardine_input.jpeg,2024-12-24_10_04_47_(18095)_sardine_input_(1).jpeg,Good,Good,
810,2024-12-24_10_04_47_(18095)_sardine_input.jpeg,2024-12-24_10_04_47_(18095)_sardine_input_(2).jpeg,Good,Good,
811,2024-12-24_10_07_57_(18114)_sardine_input.jpeg,2024-12-24_10_07_57_(18114)_sardine_input_(1).jpeg,Good,Good,
812,2024-12-24_10_07_57_(18114)_sardine_input.jpeg,2024-12-24_10_07_57_(18114)_sardine_input_(2).jpeg,Good,Good,
813,2024-12-24_10_07_17_(18109)_sardine_input.jpeg,2024-12-24_10_07_17_(18109)_sardine_input_(1).jpeg,Good,Bad,Softness
814,2024-12-24_10_07_17_(18109)_sardine_input.jpeg,2024-12-24_10_07_17_(18109)_sardine_input_(2).jpeg,Good,Good,
815,2024-12-24_10_08_41_(18118)_sardine_input.jpeg,2024-12-24_10_08_41_(18118)_sardine_input_(1).jpeg,Good,Good,
816,2024-12-24_10_08_41_(18118)_sardine_input.jpeg,2024-12-24_10_08_41_(18118)_sardine_input_(2).jpeg,Good,Good,
817,2024-12-24_10_07_49_(18113)_sardine_input.jpeg,2024-12-24_10_07_49_(18113)_sardine_input_(1).jpeg,Good,Good,
818,2024-12-24_10_07_49_(18113)_sardine_input.jpeg,2024-12-24_10_07_49_(18113)_sardine_input_(2).jpeg,Good,Good,
819,2024-12-24_10_04_27_(18093)_sardine_input.jpeg,2024-12-24_10_04_27_(18093)_sardine_input_(1).jpeg,Good,Good,
820,2024-12-24_10_04_27_(18093)_sardine_input.jpeg,2024-12-24_10_04_27_(18093)_sardine_input_(2).jpeg,Good,Good,
821,2024-12-24_10_06_35_(18104)_sardine_input.jpeg,2024-12-24_10_06_35_(18104)_sardine_input_(1).jpeg,Good,Good,
822,2024-12-24_10_06_35_(18104)_sardine_input.jpeg,2024-12-24_10_06_35_(18104)_sardine_input_(2).jpeg,Good,Good,
823,2024-12-24_10_07_41_(18112)_sardine_input.jpeg,2024-12-24_10_07_41_(18112)_sardine_input_(1).jpeg,Good,Good,
824,2024-12-24_10_07_41_(18112)_sardine_input.jpeg,2024-12-24_10_07_41_(18112)_sardine_input_(2).jpeg,Good,Good,
825,2024-12-24_10_08_06_(18115)_sardine_input.jpeg,2024-12-24_10_08_06_(18115)_sardine_input_(1).jpeg,Good,Good,
826,2024-12-24_10_08_06_(18115)_sardine_input.jpeg,2024-12-24_10_08_06_(18115)_sardine_input_(2).jpeg,Good,Good,
827,2024-12-24_10_05_05_(18096)_sardine_input.jpeg,2024-12-24_10_05_05_(18096)_sardine_input_(1).jpeg,Good,Bad,Softness
828,2024-12-24_10_05_05_(18096)_sardine_input.jpeg,2024-12-24_10_05_05_(18096)_sardine_input_(2).jpeg,Good,Good,
829,2024-12-24_10_04_11_(18091)_sardine_input.jpeg,2024-12-24_10_04_11_(18091)_sardine_input_(1).jpeg,Good,Good,
830,2024-12-24_10_04_11_(18091)_sardine_input.jpeg,2024-12-24_10_04_11_(18091)_sardine_input_(2).jpeg,Good,Good,
831,2024-12-24_10_07_26_(18110)_sardine_input.jpeg,2024-12-24_10_07_26_(18110)_sardine_input_(1).jpeg,Good,Good,
832,2024-12-24_10_07_26_(18110)_sardine_input.jpeg,2024-12-24_10_07_26_(18110)_sardine_input_(2).jpeg,Good,Good,
833,2024-12-24_10_07_33_(18111)_sardine_input.jpeg,2024-12-24_10_07_33_(18111)_sardine_input_(1).jpeg,Good,Good,
834,2024-12-24_10_07_33_(18111)_sardine_input.jpeg,2024-12-24_10_07_33_(18111)_sardine_input_(2).jpeg,Good,Good,
835,2024-12-24_10_06_27_(18103)_sardine_input.jpeg,2024-12-24_10_06_27_(18103)_sardine_input_(1).jpeg,Good,Good,
836,2024-12-24_10_06_27_(18103)_sardine_input.jpeg,2024-12-24_10_06_27_(18103)_sardine_input_(2).jpeg,Good,Good,
837,2024-12-24_10_08_16_(18116)_sardine_input.jpeg,2024-12-24_10_08_16_(18116)_sardine_input_(1).jpeg,Good,Good,
838,2024-12-24_10_08_16_(18116)_sardine_input.jpeg,2024-12-24_10_08_16_(18116)_sardine_input_(2).jpeg,Good,Good,
839,2024-12-24_10_05_29_(18098)_sardine_input.jpeg,2024-12-24_10_05_29_(18098)_sardine_input_(1).jpeg,Good,Good,
840,2024-12-24_10_05_29_(18098)_sardine_input.jpeg,2024-12-24_10_05_29_(18098)_sardine_input_(2).jpeg,Good,Good,
841,2024-12-24_10_06_07_(18101)_sardine_input.jpeg,2024-12-24_10_06_07_(18101)_sardine_input_(1).jpeg,Good,Good,
842,2024-12-24_10_06_07_(18101)_sardine_input.jpeg,2024-12-24_10_06_07_(18101)_sardine_input_(2).jpeg,Good,Bad,Softness
843,2024-12-24_10_03_47_(18088)_sardine_input.jpeg,2024-12-24_10_03_47_(18088)_sardine_input_(1).jpeg,Good,Good,
844,2024-12-24_10_03_47_(18088)_sardine_input.jpeg,2024-12-24_10_03_47_(18088)_sardine_input_(2).jpeg,Good,Good,
845,2024-12-24_10_03_38_(18087)_sardine_input.jpeg,2024-12-24_10_03_38_(18087)_sardine_input_(1).jpeg,Good,Good,
846,2024-12-24_10_03_38_(18087)_sardine_input.jpeg,2024-12-24_10_03_38_(18087)_sardine_input_(2).jpeg,Good,Good,
847,2024-12-24_10_06_18_(18102)_sardine_input.jpeg,2024-12-24_10_06_18_(18102)_sardine_input_(1).jpeg,Good,Good,
848,2024-12-24_10_06_18_(18102)_sardine_input.jpeg,2024-12-24_10_06_18_(18102)_sardine_input_(2).jpeg,Good,Good,
849,2024-12-24_10_05_56_(18100)_sardine_input.jpeg,2024-12-24_10_05_56_(18100)_sardine_input_(1).jpeg,Good,Good,
850,2024-12-24_10_05_56_(18100)_sardine_input.jpeg,2024-12-24_10_05_56_(18100)_sardine_input_(2).jpeg,Good,Bad,Softness
851,2024-12-24_10_06_43_(18105)_sardine_input.jpeg,2024-12-24_10_06_43_(18105)_sardine_input_(1).jpeg,Good,Good,
852,2024-12-24_10_06_43_(18105)_sardine_input.jpeg,2024-12-24_10_06_43_(18105)_sardine_input_(2).jpeg,Good,Good,
853,2024-12-24_10_07_01_(18107)_sardine_input.jpeg,2024-12-24_10_07_01_(18107)_sardine_input_(1).jpeg,Good,Good,
854,2024-12-24_10_07_01_(18107)_sardine_input.jpeg,2024-12-24_10_07_01_(18107)_sardine_input_(2).jpeg,Good,Good,
855,2024-12-24_10_10_27_(18129)_sardine_input.jpeg,2024-12-24_10_10_27_(18129)_sardine_input_(1).jpeg,Bad,Good,
856,2024-12-24_10_10_27_(18129)_sardine_input.jpeg,2024-12-24_10_10_27_(18129)_sardine_input_(2).jpeg,Bad,Bad,Softness
857,2024-12-24_10_09_11_(18121)_sardine_input.jpeg,2024-12-24_10_09_11_(18121)_sardine_input_(1).jpeg,Bad,Bad,Softness
858,2024-12-24_10_09_11_(18121)_sardine_input.jpeg,2024-12-24_10_09_11_(18121)_sardine_input_(2).jpeg,Bad,Bad,Softness
859,2024-12-24_10_09_21_(18122)_sardine_input.jpeg,2024-12-24_10_09_21_(18122)_sardine_input_(1).jpeg,Bad,Bad,Softness
860,2024-12-24_10_09_21_(18122)_sardine_input.jpeg,2024-12-24_10_09_21_(18122)_sardine_input_(2).jpeg,Bad,Good,
861,2024-12-24_10_10_40_(18130)_sardine_input.jpeg,2024-12-24_10_10_40_(18130)_sardine_input_(1).jpeg,Bad,Bad,Damaged
862,2024-12-24_10_10_40_(18130)_sardine_input.jpeg,2024-12-24_10_10_40_(18130)_sardine_input_(2).jpeg,Bad,Good,
863,2024-12-24_10_10_08_(18127)_sardine_input.jpeg,2024-12-24_10_10_08_(18127)_sardine_input_(1).jpeg,Bad,Bad,Softness
864,2024-12-24_10_10_08_(18127)_sardine_input.jpeg,2024-12-24_10_10_08_(18127)_sardine_input_(2).jpeg,Bad,Good,
865,2024-12-24_10_10_16_(18128)_sardine_input.jpeg,2024-12-24_10_10_16_(18128)_sardine_input_(1).jpeg,Bad,Good,
866,2024-12-24_10_10_16_(18128)_sardine_input.jpeg,2024-12-24_10_10_16_(18128)_sardine_input_(2).jpeg,Bad,Bad,Softness
867,2024-12-24_10_09_03_(18120)_sardine_input.jpeg,2024-12-24_10_09_03_(18120)_sardine_input_(1).jpeg,Bad,Bad,Damaged
868,2024-12-24_10_09_03_(18120)_sardine_input.jpeg,2024-12-24_10_09_03_(18120)_sardine_input_(2).jpeg,Bad,Bad,Softness
869,2024-12-24_10_09_59_(18126)_sardine_input.jpeg,2024-12-24_10_09_59_(18126)_sardine_input_(1).jpeg,Bad,Good,
870,2024-12-24_10_09_59_(18126)_sardine_input.jpeg,2024-12-24_10_09_59_(18126)_sardine_input_(2).jpeg,Bad,Good,
871,2024-12-24_10_09_31_(18123)_sardine_input.jpeg,2024-12-24_10_09_31_(18123)_sardine_input_(1).jpeg,Bad,Good,
872,2024-12-24_10_09_31_(18123)_sardine_input.jpeg,2024-12-24_10_09_31_(18123)_sardine_input_(2).jpeg,Bad,Good,
873,2024-12-24_10_09_41_(18124)_sardine_input.jpeg,2024-12-24_10_09_41_(18124)_sardine_input_(1).jpeg,Bad,Good,
874,2024-12-24_10_09_41_(18124)_sardine_input.jpeg,2024-12-24_10_09_41_(18124)_sardine_input_(2).jpeg,Bad,Good,
875,2024-12-24_10_09_51_(18125)_sardine_input.jpeg,2024-12-24_10_09_51_(18125)_sardine_input_(1).jpeg,Bad,Good,
876,2024-12-24_10_09_51_(18125)_sardine_input.jpeg,2024-12-24_10_09_51_(18125)_sardine_input_(2).jpeg,Bad,Good,
877,2024-12-24_10_10_51_(18131)_sardine_input.jpeg,2024-12-24_10_10_51_(18131)_sardine_input_(1).jpeg,Bad,Good,
878,2024-12-24_10_10_51_(18131)_sardine_input.jpeg,2024-12-24_10_10_51_(18131)_sardine_input_(2).jpeg,Bad,Bad,Softness
879,2024-12-24_10_08_53_(18119)_sardine_input.jpeg,2024-12-24_10_08_53_(18119)_sardine_input_(1).jpeg,Bad,Bad,Softness
880,2024-12-24_10_08_53_(18119)_sardine_input.jpeg,2024-12-24_10_08_53_(18119)_sardine_input_(2).jpeg,Bad,Good,
881,2025-01-02_11_05_59_(18532)_sardine_input.jpeg,2025-01-02_11_05_59_(18532)_sardine_input_(1).jpeg,Bad,Bad,Softness
882,2025-01-02_11_05_59_(18532)_sardine_input.jpeg,2025-01-02_11_05_59_(18532)_sardine_input_(2).jpeg,Bad,Good,
883,2025-01-02_11_00_55_(18502)_sardine_input.jpeg,2025-01-02_11_00_55_(18502)_sardine_input_(1).jpeg,Bad,Bad,Softness
884,2025-01-02_11_00_55_(18502)_sardine_input.jpeg,2025-01-02_11_00_55_(18502)_sardine_input_(2).jpeg,Bad,Good,
885,2025-01-02_11_04_40_(18524)_sardine_input.jpeg,2025-01-02_11_04_40_(18524)_sardine_input_(1).jpeg,Bad,Bad,Softness
886,2025-01-02_11_04_40_(18524)_sardine_input.jpeg,2025-01-02_11_04_40_(18524)_sardine_input_(2).jpeg,Bad,Good,
887,2025-01-02_11_02_25_(18511)_sardine_input.jpeg,2025-01-02_11_02_25_(18511)_sardine_input_(1).jpeg,Bad,Bad,Softness
888,2025-01-02_11_02_25_(18511)_sardine_input.jpeg,2025-01-02_11_02_25_(18511)_sardine_input_(2).jpeg,Bad,Good,
889,2025-01-02_10_58_48_(18489)_sardine_input.jpeg,2025-01-02_10_58_48_(18489)_sardine_input_(1).jpeg,Bad,Bad,Softness
890,2025-01-02_10_58_48_(18489)_sardine_input.jpeg,2025-01-02_10_58_48_(18489)_sardine_input_(2).jpeg,Bad,Good,
891,2025-01-02_11_01_26_(18505)_sardine_input.jpeg,2025-01-02_11_01_26_(18505)_sardine_input_(1).jpeg,Bad,Good,
892,2025-01-02_11_01_26_(18505)_sardine_input.jpeg,2025-01-02_11_01_26_(18505)_sardine_input_(2).jpeg,Bad,Good,
893,2025-01-02_11_02_36_(18512)_sardine_input.jpeg,2025-01-02_11_02_36_(18512)_sardine_input_(1).jpeg,Bad,Bad,Softness
894,2025-01-02_11_02_36_(18512)_sardine_input.jpeg,2025-01-02_11_02_36_(18512)_sardine_input_(2).jpeg,Bad,Good,
895,2025-01-02_11_03_00_(18514)_sardine_input.jpeg,2025-01-02_11_03_00_(18514)_sardine_input_(1).jpeg,Bad,Good,
896,2025-01-02_11_03_00_(18514)_sardine_input.jpeg,2025-01-02_11_03_00_(18514)_sardine_input_(2).jpeg,Bad,Bad,Softness
897,2025-01-02_10_59_36_(18494)_sardine_input.jpeg,2025-01-02_10_59_36_(18494)_sardine_input_(1).jpeg,Good,Good,
898,2025-01-02_10_59_36_(18494)_sardine_input.jpeg,2025-01-02_10_59_36_(18494)_sardine_input_(2).jpeg,Good,Good,
899,2025-01-02_10_58_01_(18483)_sardine_input.jpeg,2025-01-02_10_58_01_(18483)_sardine_input_(1).jpeg,Good,Good,
900,2025-01-02_10_58_01_(18483)_sardine_input.jpeg,2025-01-02_10_58_01_(18483)_sardine_input_(2).jpeg,Good,Good,
901,2025-01-02_10_58_25_(18486)_sardine_input.jpeg,2025-01-02_10_58_25_(18486)_sardine_input_(1).jpeg,Good,Good,
902,2025-01-02_10_58_25_(18486)_sardine_input.jpeg,2025-01-02_10_58_25_(18486)_sardine_input_(2).jpeg,Good,Good,
903,2025-01-02_10_58_33_(18487)_sardine_input.jpeg,2025-01-02_10_58_33_(18487)_sardine_input_(1).jpeg,Good,Good,
904,2025-01-02_10_58_33_(18487)_sardine_input.jpeg,2025-01-02_10_58_33_(18487)_sardine_input_(2).jpeg,Good,Good,
905,2025-01-02_10_59_52_(18496)_sardine_input.jpeg,2025-01-02_10_59_52_(18496)_sardine_input_(1).jpeg,Good,Good,
906,2025-01-02_10_59_52_(18496)_sardine_input.jpeg,2025-01-02_10_59_52_(18496)_sardine_input_(2).jpeg,Good,Good,
907,2025-01-02_10_58_18_(18485)_sardine_input.jpeg,2025-01-02_10_58_18_(18485)_sardine_input_(1).jpeg,Good,Bad,Damaged
908,2025-01-02_10_58_18_(18485)_sardine_input.jpeg,2025-01-02_10_58_18_(18485)_sardine_input_(2).jpeg,Good,Bad,Damaged
909,2025-01-02_11_00_25_(18499)_sardine_input.jpeg,2025-01-02_11_00_25_(18499)_sardine_input_(1).jpeg,Good,Good,
910,2025-01-02_11_00_25_(18499)_sardine_input.jpeg,2025-01-02_11_00_25_(18499)_sardine_input_(2).jpeg,Good,Good,
911,2025-01-02_10_58_09_(18484)_sardine_input.jpeg,2025-01-02_10_58_09_(18484)_sardine_input_(1).jpeg,Good,Good,
912,2025-01-02_10_58_09_(18484)_sardine_input.jpeg,2025-01-02_10_58_09_(18484)_sardine_input_(2).jpeg,Good,Bad,Softness
913,2025-01-02_10_58_57_(18490)_sardine_input.jpeg,2025-01-02_10_58_57_(18490)_sardine_input_(1).jpeg,Good,Good,
914,2025-01-02_10_58_57_(18490)_sardine_input.jpeg,2025-01-02_10_58_57_(18490)_sardine_input_(2).jpeg,Good,Good,
915,2025-01-02_11_00_38_(18500)_sardine_input.jpeg,2025-01-02_11_00_38_(18500)_sardine_input_(1).jpeg,Good,Good,
916,2025-01-02_11_00_38_(18500)_sardine_input.jpeg,2025-01-02_11_00_38_(18500)_sardine_input_(2).jpeg,Good,Good,
917,2025-01-02_11_00_48_(18501)_sardine_input.jpeg,2025-01-02_11_00_48_(18501)_sardine_input_(1).jpeg,Good,Good,
918,2025-01-02_11_00_48_(18501)_sardine_input.jpeg,2025-01-02_11_00_48_(18501)_sardine_input_(2).jpeg,Good,Good,
919,2025-01-02_10_58_43_(18488)_sardine_input.jpeg,2025-01-02_10_58_43_(18488)_sardine_input_(1).jpeg,Good,Good,
920,2025-01-02_10_58_43_(18488)_sardine_input.jpeg,2025-01-02_10_58_43_(18488)_sardine_input_(2).jpeg,Good,Good,
921,2025-01-02_10_59_13_(18492)_sardine_input.jpeg,2025-01-02_10_59_13_(18492)_sardine_input_(1).jpeg,Good,Good,
922,2025-01-02_10_59_13_(18492)_sardine_input.jpeg,2025-01-02_10_59_13_(18492)_sardine_input_(2).jpeg,Good,Good,
923,2025-01-02_11_00_18_(18498)_sardine_input.jpeg,2025-01-02_11_00_18_(18498)_sardine_input_(1).jpeg,Good,Good,
924,2025-01-02_11_00_18_(18498)_sardine_input.jpeg,2025-01-02_11_00_18_(18498)_sardine_input_(2).jpeg,Good,Good,
925,2025-01-02_11_00_01_(18497)_sardine_input.jpeg,2025-01-02_11_00_01_(18497)_sardine_input_(1).jpeg,Good,Good,
926,2025-01-02_11_00_01_(18497)_sardine_input.jpeg,2025-01-02_11_00_01_(18497)_sardine_input_(2).jpeg,Good,Good,
927,2025-01-02_10_59_06_(18491)_sardine_input.jpeg,2025-01-02_10_59_06_(18491)_sardine_input_(1).jpeg,Good,Good,
928,2025-01-02_10_59_06_(18491)_sardine_input.jpeg,2025-01-02_10_59_06_(18491)_sardine_input_(2).jpeg,Good,Good,
929,2025-01-02_10_59_26_(18493)_sardine_input.jpeg,2025-01-02_10_59_26_(18493)_sardine_input_(1).jpeg,Good,Good,
930,2025-01-02_10_59_26_(18493)_sardine_input.jpeg,2025-01-02_10_59_26_(18493)_sardine_input_(2).jpeg,Good,Bad,Damaged
931,2025-01-02_10_57_48_(18482)_sardine_input.jpeg,2025-01-02_10_57_48_(18482)_sardine_input_(1).jpeg,Good,Good,
932,2025-01-02_10_57_48_(18482)_sardine_input.jpeg,2025-01-02_10_57_48_(18482)_sardine_input_(2).jpeg,Good,Good,
933,2025-01-02_11_01_36_(18506)_sardine_input.jpeg,2025-01-02_11_01_36_(18506)_sardine_input_(1).jpeg,Good,Good,
934,2025-01-02_11_01_36_(18506)_sardine_input.jpeg,2025-01-02_11_01_36_(18506)_sardine_input_(2).jpeg,Good,Good,
935,2025-01-02_11_05_31_(18529)_sardine_input.jpeg,2025-01-02_11_05_31_(18529)_sardine_input_(1).jpeg,Good,Bad,Softness
936,2025-01-02_11_05_31_(18529)_sardine_input.jpeg,2025-01-02_11_05_31_(18529)_sardine_input_(2).jpeg,Good,Good,
937,2025-01-02_11_05_22_(18528)_sardine_input.jpeg,2025-01-02_11_05_22_(18528)_sardine_input_(1).jpeg,Good,Good,
938,2025-01-02_11_05_22_(18528)_sardine_input.jpeg,2025-01-02_11_05_22_(18528)_sardine_input_(2).jpeg,Good,Bad,Damaged
939,2025-01-02_11_02_48_(18513)_sardine_input.jpeg,2025-01-02_11_02_48_(18513)_sardine_input_(1).jpeg,Good,Bad,Softness
940,2025-01-02_11_02_48_(18513)_sardine_input.jpeg,2025-01-02_11_02_48_(18513)_sardine_input_(2).jpeg,Good,Good,
941,2025-01-02_11_05_42_(18530)_sardine_input.jpeg,2025-01-02_11_05_42_(18530)_sardine_input_(1).jpeg,Good,Good,
942,2025-01-02_11_05_42_(18530)_sardine_input.jpeg,2025-01-02_11_05_42_(18530)_sardine_input_(2).jpeg,Good,Good,
943,2025-01-02_11_03_58_(18520)_sardine_input.jpeg,2025-01-02_11_03_58_(18520)_sardine_input_(1).jpeg,Good,Good,
944,2025-01-02_11_03_58_(18520)_sardine_input.jpeg,2025-01-02_11_03_58_(18520)_sardine_input_(2).jpeg,Good,Good,
945,2025-01-02_11_06_10_(18533)_sardine_input.jpeg,2025-01-02_11_06_10_(18533)_sardine_input_(1).jpeg,Good,Good,
946,2025-01-02_11_06_10_(18533)_sardine_input.jpeg,2025-01-02_11_06_10_(18533)_sardine_input_(2).jpeg,Good,Good,
947,2025-01-02_11_05_02_(18526)_sardine_input.jpeg,2025-01-02_11_05_02_(18526)_sardine_input_(1).jpeg,Good,Good,
948,2025-01-02_11_05_02_(18526)_sardine_input.jpeg,2025-01-02_11_05_02_(18526)_sardine_input_(2).jpeg,Good,Good,
949,2025-01-02_11_06_20_(18534)_sardine_input.jpeg,2025-01-02_11_06_20_(18534)_sardine_input_(1).jpeg,Good,Good,
950,2025-01-02_11_06_20_(18534)_sardine_input.jpeg,2025-01-02_11_06_20_(18534)_sardine_input_(2).jpeg,Good,Good,
951,2025-01-02_11_01_04_(18503)_sardine_input.jpeg,2025-01-02_11_01_04_(18503)_sardine_input_(1).jpeg,Good,Good,
952,2025-01-02_11_01_04_(18503)_sardine_input.jpeg,2025-01-02_11_01_04_(18503)_sardine_input_(2).jpeg,Good,Good,
953,2025-01-02_11_03_10_(18515)_sardine_input.jpeg,2025-01-02_11_03_10_(18515)_sardine_input_(1).jpeg,Good,Good,
954,2025-01-02_11_03_10_(18515)_sardine_input.jpeg,2025-01-02_11_03_10_(18515)_sardine_input_(2).jpeg,Good,Bad,Softness
955,2025-01-02_11_01_53_(18508)_sardine_input.jpeg,2025-01-02_11_01_53_(18508)_sardine_input_(1).jpeg,Good,Good,
956,2025-01-02_11_01_53_(18508)_sardine_input.jpeg,2025-01-02_11_01_53_(18508)_sardine_input_(2).jpeg,Good,Good,
957,2025-01-02_11_04_29_(18523)_sardine_input.jpeg,2025-01-02_11_04_29_(18523)_sardine_input_(1).jpeg,Good,Good,
958,2025-01-02_11_04_29_(18523)_sardine_input.jpeg,2025-01-02_11_04_29_(18523)_sardine_input_(2).jpeg,Good,Good,
959,2025-01-02_11_06_32_(18535)_sardine_input.jpeg,2025-01-02_11_06_32_(18535)_sardine_input_(1).jpeg,Good,Good,
960,2025-01-02_11_06_32_(18535)_sardine_input.jpeg,2025-01-02_11_06_32_(18535)_sardine_input_(2).jpeg,Good,Good,
961,2025-01-02_11_03_49_(18519)_sardine_input.jpeg,2025-01-02_11_03_49_(18519)_sardine_input_(1).jpeg,Good,Good,
962,2025-01-02_11_03_49_(18519)_sardine_input.jpeg,2025-01-02_11_03_49_(18519)_sardine_input_(2).jpeg,Good,Good,
963,2025-01-02_11_04_52_(18525)_sardine_input.jpeg,2025-01-02_11_04_52_(18525)_sardine_input_(1).jpeg,Good,Good,
964,2025-01-02_11_04_52_(18525)_sardine_input.jpeg,2025-01-02_11_04_52_(18525)_sardine_input_(2).jpeg,Good,Good,
965,2025-01-02_11_02_11_(18510)_sardine_input.jpeg,2025-01-02_11_02_11_(18510)_sardine_input_(1).jpeg,Good,Bad,Softness
966,2025-01-02_11_02_11_(18510)_sardine_input.jpeg,2025-01-02_11_02_11_(18510)_sardine_input_(2).jpeg,Good,Good,
967,2025-01-02_11_01_46_(18507)_sardine_input.jpeg,2025-01-02_11_01_46_(18507)_sardine_input_(1).jpeg,Good,Good,
968,2025-01-02_11_01_46_(18507)_sardine_input.jpeg,2025-01-02_11_01_46_(18507)_sardine_input_(2).jpeg,Good,Good,
969,2025-01-02_11_06_43_(18536)_sardine_input.jpeg,2025-01-02_11_06_43_(18536)_sardine_input_(1).jpeg,Good,Good,
970,2025-01-02_11_06_43_(18536)_sardine_input.jpeg,2025-01-02_11_06_43_(18536)_sardine_input_(2).jpeg,Good,Good,
971,2025-01-02_11_03_39_(18518)_sardine_input.jpeg,2025-01-02_11_03_39_(18518)_sardine_input_(1).jpeg,Good,Good,
972,2025-01-02_11_03_39_(18518)_sardine_input.jpeg,2025-01-02_11_03_39_(18518)_sardine_input_(2).jpeg,Good,Good,
973,2025-01-02_11_03_27_(18517)_sardine_input.jpeg,2025-01-02_11_03_27_(18517)_sardine_input_(1).jpeg,Good,Good,
974,2025-01-02_11_03_27_(18517)_sardine_input.jpeg,2025-01-02_11_03_27_(18517)_sardine_input_(2).jpeg,Good,Good,
