,id,type,labels,description,image_url,Filename,Date
22139,22099,white prawns,bad,Smell,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104022936_white prawns_bad.jpeg,20230909104022936_white prawns_bad.jpeg,2023-09-09
22140,22100,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104034951_white prawns_bad.jpeg,20230909104034951_white prawns_bad.jpeg,2023-09-09
22141,22101,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104050335_white prawns_bad.jpeg,20230909104050335_white prawns_bad.jpeg,2023-09-09
22142,22102,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104103745_white prawns_bad.jpeg,20230909104103745_white prawns_bad.jpeg,2023-09-09
22144,22104,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104127302_white prawns_bad.jpeg,20230909104127302_white prawns_bad.jpeg,2023-09-09
22145,22105,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104140835_white prawns_bad.jpeg,20230909104140835_white prawns_bad.jpeg,2023-09-09
22146,22106,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104153715_white prawns_bad.jpeg,20230909104153715_white prawns_bad.jpeg,2023-09-09
22147,22107,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104205058_white prawns_bad.jpeg,20230909104205058_white prawns_bad.jpeg,2023-09-09
22148,22108,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104221552_white prawns_bad.jpeg,20230909104221552_white prawns_bad.jpeg,2023-09-09
22149,22109,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104221856_white prawns_bad.jpeg,20230909104221856_white prawns_bad.jpeg,2023-09-09
22151,22111,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104256070_white prawns_bad.jpeg,20230909104256070_white prawns_bad.jpeg,2023-09-09
22153,22112,white prawns,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104312210_white prawns_bad.jpeg,20230909104312210_white prawns_bad.jpeg,2023-09-09
22154,22113,white prawns,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104312982_white prawns_bad.jpeg,20230909104312982_white prawns_bad.jpeg,2023-09-09
22155,22114,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104342216_white prawns_bad.jpeg,20230909104342216_white prawns_bad.jpeg,2023-09-09
22156,22115,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104355622_white prawns_bad.jpeg,20230909104355622_white prawns_bad.jpeg,2023-09-09
22157,22116,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230909104409891_white prawns_bad.jpeg,20230909104409891_white prawns_bad.jpeg,2023-09-09
22197,31591,tiger prawns,bad,Cuts and Damage,https://fish-data-collection.s3.ap-south-1.amazonaws.com/tiger prawns/bad/20231201113616934_tiger prawns_bad.jpeg,20231201113616934_tiger prawns_bad.jpeg,2023-12-01
22308,22265,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093444123_mackerel_bad.jpeg,20230910093444123_mackerel_bad.jpeg,2023-09-10
22309,22266,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093454878_mackerel_bad.jpeg,20230910093454878_mackerel_bad.jpeg,2023-09-10
22319,22276,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093808677_mackerel_bad.jpeg,20230910093808677_mackerel_bad.jpeg,2023-09-10
22320,22277,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093826298_mackerel_bad.jpeg,20230910093826298_mackerel_bad.jpeg,2023-09-10
22321,22278,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093836996_mackerel_bad.jpeg,20230910093836996_mackerel_bad.jpeg,2023-09-10
22322,22279,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093849253_mackerel_bad.jpeg,20230910093849253_mackerel_bad.jpeg,2023-09-10
22323,22280,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093900128_mackerel_bad.jpeg,20230910093900128_mackerel_bad.jpeg,2023-09-10
22324,22281,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093915503_mackerel_bad.jpeg,20230910093915503_mackerel_bad.jpeg,2023-09-10
22325,22282,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910093926685_mackerel_bad.jpeg,20230910093926685_mackerel_bad.jpeg,2023-09-10
22326,22283,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910094050932_mackerel_bad.jpeg,20230910094050932_mackerel_bad.jpeg,2023-09-10
22327,22284,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910094103210_mackerel_bad.jpeg,20230910094103210_mackerel_bad.jpeg,2023-09-10
22328,22285,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230910094143042_mackerel_bad.jpeg,20230910094143042_mackerel_bad.jpeg,2023-09-10
22339,22295,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230910094426015_pink perch_bad.jpeg,20230910094426015_pink perch_bad.jpeg,2023-09-10
22354,22310,tiger prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/tiger prawns/bad/20230910095535711_tiger prawns_bad.jpeg,20230910095535711_tiger prawns_bad.jpeg,2023-09-10
22366,22322,white prawns,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101055689_white prawns_bad.jpeg,20230910101055689_white prawns_bad.jpeg,2023-09-10
22367,22323,white prawns,bad,Smell,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101109959_white prawns_bad.jpeg,20230910101109959_white prawns_bad.jpeg,2023-09-10
22368,22324,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101120482_white prawns_bad.jpeg,20230910101120482_white prawns_bad.jpeg,2023-09-10
22369,22325,white prawns,bad,Smell,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101135690_white prawns_bad.jpeg,20230910101135690_white prawns_bad.jpeg,2023-09-10
22370,22326,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101149714_white prawns_bad.jpeg,20230910101149714_white prawns_bad.jpeg,2023-09-10
22372,22328,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101249555_white prawns_bad.jpeg,20230910101249555_white prawns_bad.jpeg,2023-09-10
22373,22329,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101300119_white prawns_bad.jpeg,20230910101300119_white prawns_bad.jpeg,2023-09-10
22374,22330,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101314467_white prawns_bad.jpeg,20230910101314467_white prawns_bad.jpeg,2023-09-10
22375,22331,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101333763_white prawns_bad.jpeg,20230910101333763_white prawns_bad.jpeg,2023-09-10
22376,22332,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101344583_white prawns_bad.jpeg,20230910101344583_white prawns_bad.jpeg,2023-09-10
22380,22334,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101409120_white prawns_bad.jpeg,20230910101409120_white prawns_bad.jpeg,2023-09-10
22382,22336,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101435029_white prawns_bad.jpeg,20230910101435029_white prawns_bad.jpeg,2023-09-10
22383,22337,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101451305_white prawns_bad.jpeg,20230910101451305_white prawns_bad.jpeg,2023-09-10
22384,22338,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101507850_white prawns_bad.jpeg,20230910101507850_white prawns_bad.jpeg,2023-09-10
22386,22340,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101545048_white prawns_bad.jpeg,20230910101545048_white prawns_bad.jpeg,2023-09-10
22390,22344,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101646909_white prawns_bad.jpeg,20230910101646909_white prawns_bad.jpeg,2023-09-10
22391,22345,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101705509_white prawns_bad.jpeg,20230910101705509_white prawns_bad.jpeg,2023-09-10
22393,22347,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101851452_white prawns_bad.jpeg,20230910101851452_white prawns_bad.jpeg,2023-09-10
22394,22348,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101905160_white prawns_bad.jpeg,20230910101905160_white prawns_bad.jpeg,2023-09-10
22395,22349,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101922745_white prawns_bad.jpeg,20230910101922745_white prawns_bad.jpeg,2023-09-10
22396,22350,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910101954172_white prawns_bad.jpeg,20230910101954172_white prawns_bad.jpeg,2023-09-10
22397,22351,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910102004005_white prawns_bad.jpeg,20230910102004005_white prawns_bad.jpeg,2023-09-10
22398,22352,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910102008981_white prawns_bad.jpeg,20230910102008981_white prawns_bad.jpeg,2023-09-10
22400,22354,white prawns,bad,Red Head in Prawns,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910102051499_white prawns_bad.jpeg,20230910102051499_white prawns_bad.jpeg,2023-09-10
22401,22355,white prawns,bad,"Softness, Red Head in Prawns",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910102110027_white prawns_bad.jpeg,20230910102110027_white prawns_bad.jpeg,2023-09-10
22402,22356,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910102122215_white prawns_bad.jpeg,20230910102122215_white prawns_bad.jpeg,2023-09-10
22403,22357,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20230910102130641_white prawns_bad.jpeg,20230910102130641_white prawns_bad.jpeg,2023-09-10
22423,31592,tiger prawns,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/tiger prawns/bad/20231201113646550_tiger prawns_bad.jpeg,20231201113646550_tiger prawns_bad.jpeg,2023-12-01
22456,22410,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100125706_pink perch_bad.jpeg,20230912100125706_pink perch_bad.jpeg,2023-09-12
22457,22411,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100140157_pink perch_bad.jpeg,20230912100140157_pink perch_bad.jpeg,2023-09-12
22459,22413,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100201201_pink perch_bad.jpeg,20230912100201201_pink perch_bad.jpeg,2023-09-12
22460,22414,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100213650_pink perch_bad.jpeg,20230912100213650_pink perch_bad.jpeg,2023-09-12
22461,22415,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100223674_pink perch_bad.jpeg,20230912100223674_pink perch_bad.jpeg,2023-09-12
22462,22416,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100234374_pink perch_bad.jpeg,20230912100234374_pink perch_bad.jpeg,2023-09-12
22463,22417,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100245177_pink perch_bad.jpeg,20230912100245177_pink perch_bad.jpeg,2023-09-12
22464,22418,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100254885_pink perch_bad.jpeg,20230912100254885_pink perch_bad.jpeg,2023-09-12
22465,22419,pink perch,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/pink perch/bad/20230912100306546_pink perch_bad.jpeg,20230912100306546_pink perch_bad.jpeg,2023-09-12
22466,22420,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100327559_mackerel_bad.jpeg,20230912100327559_mackerel_bad.jpeg,2023-09-12
22467,22421,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100328087_mackerel_bad.jpeg,20230912100328087_mackerel_bad.jpeg,2023-09-12
22468,22422,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100342950_mackerel_bad.jpeg,20230912100342950_mackerel_bad.jpeg,2023-09-12
22470,22423,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100355552_mackerel_bad.jpeg,20230912100355552_mackerel_bad.jpeg,2023-09-12
22471,22424,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100406092_mackerel_bad.jpeg,20230912100406092_mackerel_bad.jpeg,2023-09-12
22472,22425,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100407058_mackerel_bad.jpeg,20230912100407058_mackerel_bad.jpeg,2023-09-12
22473,22426,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100420651_mackerel_bad.jpeg,20230912100420651_mackerel_bad.jpeg,2023-09-12
22474,22427,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100434863_mackerel_bad.jpeg,20230912100434863_mackerel_bad.jpeg,2023-09-12
22475,22428,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100445024_mackerel_bad.jpeg,20230912100445024_mackerel_bad.jpeg,2023-09-12
22476,22429,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100459050_mackerel_bad.jpeg,20230912100459050_mackerel_bad.jpeg,2023-09-12
22477,22430,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100508548_mackerel_bad.jpeg,20230912100508548_mackerel_bad.jpeg,2023-09-12
22478,22431,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100519312_mackerel_bad.jpeg,20230912100519312_mackerel_bad.jpeg,2023-09-12
22479,22432,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100529279_mackerel_bad.jpeg,20230912100529279_mackerel_bad.jpeg,2023-09-12
22480,22433,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100547257_mackerel_bad.jpeg,20230912100547257_mackerel_bad.jpeg,2023-09-12
22481,22434,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100602148_mackerel_bad.jpeg,20230912100602148_mackerel_bad.jpeg,2023-09-12
22482,22435,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100611713_mackerel_bad.jpeg,20230912100611713_mackerel_bad.jpeg,2023-09-12
22483,22436,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100624014_mackerel_bad.jpeg,20230912100624014_mackerel_bad.jpeg,2023-09-12
22484,22437,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100636436_mackerel_bad.jpeg,20230912100636436_mackerel_bad.jpeg,2023-09-12
22485,22438,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100650366_mackerel_bad.jpeg,20230912100650366_mackerel_bad.jpeg,2023-09-12
22486,22439,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100700092_mackerel_bad.jpeg,20230912100700092_mackerel_bad.jpeg,2023-09-12
22487,22440,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20230912100710269_mackerel_bad.jpeg,20230912100710269_mackerel_bad.jpeg,2023-09-12
